enum_name,enum_id,bedes_content_uuid,bedes_term,bedes_definition,bedes_url,bedes_related_term_uuid,distance,associated_attribute_ids
Building Operator Certification (BOC): Level 2,77433,20ab8fa0-836f-41ac-bce2-9fbd68b0ee63,Building Operator Certification (BOC),,https://bedes.lbl.gov/node/20ab8fa0-836f-41ac-bce2-9fbd68b0ee63,6e37f128-742a-41e1-94d5-cb490a5071d3,0.9608695652173913,85140
Building Operator Certification (BOC): Level 1,77432,20ab8fa0-836f-41ac-bce2-9fbd68b0ee63,Building Operator Certification (BOC),,https://bedes.lbl.gov/node/20ab8fa0-836f-41ac-bce2-9fbd68b0ee63,6e37f128-742a-41e1-94d5-cb490a5071d3,0.9608695652173913,85140
Building Commissioning Certification Board (BCCB) Certified Commissioning Professional (CCP),77431,,,,,,,85140
Building Commissioning Association (BCA) Certified Commissioning Professional (CCP),77430,,,,,,,85140
Association of Energy Engineers Renewable Energy Professional (REP),77429,33d9faa3-ec17-4af4-b05e-207529e607c6,Association of Energy Engineers Renewable Energy Professional (REP),,https://bedes.lbl.gov/node/33d9faa3-ec17-4af4-b05e-207529e607c6,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
Association of Energy Engineers Performance Contracting and Funding Professional (PCF),77428,bf0c096c-74d9-4ef1-991d-9a3c54d18cfe,Association of Energy Engineers Performance Contracting and Funding Professional (PCF),,https://bedes.lbl.gov/node/bf0c096c-74d9-4ef1-991d-9a3c54d18cfe,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
Association of Energy Engineers Energy Efficiency Practitioner (EEP),77427,c6f00233-5957-4065-b0c0-362781f2d1cf,Association of Energy Engineers Energy Efficiency Practitioner (EEP),,https://bedes.lbl.gov/node/c6f00233-5957-4065-b0c0-362781f2d1cf,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
Association of Energy Engineers Distributed Generation Certified Professional (DGCP),77426,01232daf-59c2-46db-997e-c44c8b1b9632,Association of Energy Engineers Distributed Generation Certified Professional (DGCP),,https://bedes.lbl.gov/node/01232daf-59c2-46db-997e-c44c8b1b9632,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
Association of Energy Engineers Certified Water Efficiency Professional (CWEP),77425,bd8687ac-3374-4282-a8b6-ac0e0c6bf99a,Association of Energy Engineers Certified Water Efficiency Professional (CWEP),,https://bedes.lbl.gov/node/bd8687ac-3374-4282-a8b6-ac0e0c6bf99a,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
Association of Energy Engineers Certified Sustainable Development Professional (CSDP),77424,e1bfeaee-968f-4641-a553-2d3b70a52e31,Association of Energy Engineers Certified Sustainable Development Professional (CSDP),,https://bedes.lbl.gov/node/e1bfeaee-968f-4641-a553-2d3b70a52e31,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
Association of Energy Engineers Certified Residential Energy Auditor (REA),77423,7d54280c-1093-4c73-b2be-aebe33133599,Association of Energy Engineers Certified Residential Energy Auditor (REA),,https://bedes.lbl.gov/node/7d54280c-1093-4c73-b2be-aebe33133599,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
Association of Energy Engineers Certified Power Quality Professional (CPQ),77422,52f0bf17-80a3-42d3-becd-568d3cbe0ef2,Association of Energy Engineers Certified Power Quality Professional (CPQ),,https://bedes.lbl.gov/node/52f0bf17-80a3-42d3-becd-568d3cbe0ef2,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
Association of Energy Engineers Certified Measurement & Verification Professional (CMVP),77421,4a9bdc16-82e8-43ec-ad51-1020e90af31d,Association of Energy Engineers Certified Measurement & Verification Professional (CMVP),,https://bedes.lbl.gov/node/4a9bdc16-82e8-43ec-ad51-1020e90af31d,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
Association of Energy Engineers Certified Lighting Efficiency Professional (CLEP),77420,6d38f268-28a9-415e-8c75-b882148ffaec,Association of Energy Engineers Certified Lighting Efficiency Professional (CLEP),,https://bedes.lbl.gov/node/6d38f268-28a9-415e-8c75-b882148ffaec,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
Association of Energy Engineers Certified Industrial Energy Professional (CIEP),77419,9402385d-7ad7-458b-a3e7-b4bce538f32c,Association of Energy Engineers Certified Industrial Energy Professional (CIEP),,https://bedes.lbl.gov/node/9402385d-7ad7-458b-a3e7-b4bce538f32c,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
Association of Energy Engineers Certified Green Building Engineer (GBE),77418,b7d85661-beeb-48c8-a0c9-446d9a21816a,Association of Energy Engineers Certified Green Building Engineer (GBE),,https://bedes.lbl.gov/node/b7d85661-beeb-48c8-a0c9-446d9a21816a,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
Association of Energy Engineers Certified GeoExchange Designer Program (CGD),77417,2caa37cb-954b-4004-820a-e26a64aaa0a8,Association of Energy Engineers Certified GeoExchange Designer Program (CGD),,https://bedes.lbl.gov/node/2caa37cb-954b-4004-820a-e26a64aaa0a8,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
Association of Energy Engineers Certified Energy Procurement Professional (CEP),77416,2c9ee320-1894-4f0f-9ecb-24dd28944506,Association of Energy Engineers Certified Energy Procurement Professional (CEP),,https://bedes.lbl.gov/node/2c9ee320-1894-4f0f-9ecb-24dd28944506,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
Association of Energy Engineers Certified Energy Manager (CEM),77415,45ab005e-1ae2-4151-9a74-4f6f94341a83,Association of Energy Engineers Certified Energy Manager (CEM),,https://bedes.lbl.gov/node/45ab005e-1ae2-4151-9a74-4f6f94341a83,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
Association of Energy Engineers Certified Energy Auditor (CEA),77414,bb4da98a-72d3-4eac-aaa7-3b370bc4bc99,Association of Energy Engineers Certified Energy Auditor (CEA),,https://bedes.lbl.gov/node/bb4da98a-72d3-4eac-aaa7-3b370bc4bc99,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
Association of Energy Engineers Certified Demand Side Manager (CDSM),77413,bc27e993-2e5c-4dd8-a8b6-fd577c732be1,Association of Energy Engineers Certified Demand Side Manager (CDSM),,https://bedes.lbl.gov/node/bc27e993-2e5c-4dd8-a8b6-fd577c732be1,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
Association of Energy Engineers Certified Carbon Reduction Manager (CRM),77412,187696d4-69d3-40ab-be8d-a2a9fd4a30cd,Association of Energy Engineers Certified Carbon Reduction Manager (CRM),,https://bedes.lbl.gov/node/187696d4-69d3-40ab-be8d-a2a9fd4a30cd,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
Association of Energy Engineers Certified Business Energy Professional (BEP),77411,48b9fa4b-74d4-4518-a237-ad75c638d562,Association of Energy Engineers Certified Business Energy Professional (BEP),,https://bedes.lbl.gov/node/48b9fa4b-74d4-4518-a237-ad75c638d562,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
Association of Energy Engineers Certified Building Energy Simulation Analyst (BESA),77410,9c4d545d-4eec-49d1-a997-f31655916399,Association of Energy Engineers Certified Building Energy Simulation Analyst (BESA),,https://bedes.lbl.gov/node/9c4d545d-4eec-49d1-a997-f31655916399,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
Association of Energy Engineers Certified Building Commissioning Professional (CBCP),77409,6bd1cb53-f4b0-4375-a031-ee43759e03e4,Association of Energy Engineers Certified Building Commissioning Professional (CBCP),,https://bedes.lbl.gov/node/6bd1cb53-f4b0-4375-a031-ee43759e03e4,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
Association of Energy Engineers Certified Building Commissioning Firm (CBCF),77408,fe5d6745-c752-4ec9-9a6f-cbfa57784692,Association of Energy Engineers Certified Building Commissioning Firm Program (CBCF),,https://bedes.lbl.gov/node/fe5d6745-c752-4ec9-9a6f-cbfa57784692,6e37f128-742a-41e1-94d5-cb490a5071d3,0.9809523809523809,85140
Associated Air Balance Council (AABC) Test and Balance Technician,77407,b5cf5192-9ba0-42a2-9d52-f1f2353484a8,Associated Air Balance Council (AABC) Test and Balance Technician,,https://bedes.lbl.gov/node/b5cf5192-9ba0-42a2-9d52-f1f2353484a8,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
Associated Air Balance Council (AABC) Certified Member Agency,77406,244240dd-14d4-4d96-867b-e2da8058238d,Associated Air Balance Council (AABC) Certified Member Agency,,https://bedes.lbl.gov/node/244240dd-14d4-4d96-867b-e2da8058238d,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
Associate Commissioning Professional (ACP),77405,8c769ffa-afbe-48d8-b24a-f85fed41e99e,Associate Commissioning Professional (ACP),,https://bedes.lbl.gov/node/8c769ffa-afbe-48d8-b24a-f85fed41e99e,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
Accredited Commissioning Process Authority Professional (CxAP),77404,50c29dff-4e67-490d-973a-13fde3bd4e6a,Accredited Commissioning Process Authority Professional (CxAP),,https://bedes.lbl.gov/node/50c29dff-4e67-490d-973a-13fde3bd4e6a,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
ASHRAE Building Energy Modeling Professional (BEMP),77403,a79efc58-ce4a-4cb0-ad3d-7f9e2299186e,ASHRAE Building Energy Modeling Professional (BEMP),,https://bedes.lbl.gov/node/a79efc58-ce4a-4cb0-ad3d-7f9e2299186e,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
ASHRAE Building Energy Assessment Professional (BEAP),77402,f6474ba1-20e1-46ce-adf3-d135f29cef00,ASHRAE Building Energy Assessment Professional (BEAP),,https://bedes.lbl.gov/node/f6474ba1-20e1-46ce-adf3-d135f29cef00,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
ASHRAE Building Commissioning Professional (BCxP),77401,6798fa34-cd11-4efe-b8a8-d402486ecc72,ASHRAE Building Commissioning Professional (BCxP),,https://bedes.lbl.gov/node/6798fa34-cd11-4efe-b8a8-d402486ecc72,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85140
AABC Commissioning Group (ACG) Commissioning Authority (CxA),77400,,,,,,,85140
None,77399,f8e5afa0-c753-4b21-959d-9c3842cae357,None,None,https://bedes.lbl.gov/node/f8e5afa0-c753-4b21-959d-9c3842cae357,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1.0,85135
Other,77398,1bf118dd-9a9e-440c-8e8f-b3a92ab62855,Other,Other,https://bedes.lbl.gov/node/1bf118dd-9a9e-440c-8e8f-b3a92ab62855,1d87e8ff-747e-4a30-8342-e43b96e53bd4,1.0,85135
University of Wisconsin Accredited Green Commissioning Process Provider (GCxP or GCP),77397,,,,,,,85135
University of Wisconsin Accredited Commissioning Process Manager (CxM),77396,,,,,,,85135
University of Wisconsin Accredited Commissioning Process Authority Professional (CxAP or CAP),77395,,,,,,,85135
Residential Energy Services Network (RESNET) Certification,77394,966e2342-49c0-40ab-8965-0c056180cfb6,Residential Energy Services Network (RESNET) Certification,,https://bedes.lbl.gov/node/966e2342-49c0-40ab-8965-0c056180cfb6,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85135
Residential Energy Services Network (RESNET) - Home Partner,77393,c26e47b3-3fa1-4da0-9852-f76e32e45368,Residential Energy Services Network (RESNET) - Home Partner,,https://bedes.lbl.gov/node/c26e47b3-3fa1-4da0-9852-f76e32e45368,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85135
Registered Architect (RA),77392,9b1fb3a0-fe76-42c6-9de4-e45dd7b75748,Registered Architect (RA),,https://bedes.lbl.gov/node/9b1fb3a0-fe76-42c6-9de4-e45dd7b75748,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85135
Refrigerating System Operating Engineer,77391,6a2f50b3-9ee8-437e-a368-8211a533e5da,Refrigerating System Operating Engineer,,https://bedes.lbl.gov/node/6a2f50b3-9ee8-437e-a368-8211a533e5da,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85135
Professional Engineer (PE),77390,2b26027a-da89-41d7-b460-40ee12c62e86,Professional Engineer (PE),,https://bedes.lbl.gov/node/2b26027a-da89-41d7-b460-40ee12c62e86,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85135
PhD in Mechanical Engineering,77389,578c0b8b-1bbc-41b6-a225-b44eb449e0c5,PhD in Mechanical Engineering,,https://bedes.lbl.gov/node/578c0b8b-1bbc-41b6-a225-b44eb449e0c5,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85135
Northwest Energy Education Institute Energy Management Certification,77388,8cd2fba3-9137-4842-b6db-7568d8b1fb3e,Northwest Energy Education Institute Energy Management Certification,,https://bedes.lbl.gov/node/8cd2fba3-9137-4842-b6db-7568d8b1fb3e,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85135
National Environmental Balancing Bureau (NEBB) Commissioning Process Professional (CxPP),77387,,,,,,,85135
National Environmental Balancing Bureau (NEBB) Building Systems Commissioning (BSC),77386,,,,,,,85135
New York State Energy Research and Development Authority (NYSERDA) FlexTech Consultant,77385,,,,,,,85135
"Mechanical, Electrical and Plumbing (MEP) Professional Engineer (PE)",77384,,,,,,,85135
International Union of Operating Engineers Certified Energy Specialist,77383,16958efe-332e-4858-9a51-e44ab2bc9cfd,International Union of Operating Engineers Certified Energy Specialist,,https://bedes.lbl.gov/node/16958efe-332e-4858-9a51-e44ab2bc9cfd,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85135
International Facility Management Association (IFMA) Sustainability Facility Professional (SFP),77382,,,,,,,85135
International Facility Management Association (IFMA) Facility Management Professional (FMP),77381,,,,,,,85135
International Facility Management Association (IFMA) Certified Facilities Manager (CFM),77380,,,,,,,85135
High-Performance Building Design Professional (HBDP),77379,2eec9ffe-72bd-44c7-b62e-e08346f75633,High-Performance Building Design Professional (HBDP),,https://bedes.lbl.gov/node/2eec9ffe-72bd-44c7-b62e-e08346f75633,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85135
High Pressure Boiler Operating Engineer,77378,3e3fe44b-f962-4614-bddf-d433a0540b65,High Pressure Boiler Operating Engineer,,https://bedes.lbl.gov/node/3e3fe44b-f962-4614-bddf-d433a0540b65,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85135
HERS Whole House (HERS II) Rater,77377,05948325-63d0-4068-b0fb-1b09d0564db1,HERS Whole House (HERS II) Rater,,https://bedes.lbl.gov/node/05948325-63d0-4068-b0fb-1b09d0564db1,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85135
GreenPoint Rater Existing Home Multifamily Rater,77376,b2f332ce-11e4-4cd2-b380-27c1067ffe34,GreenPoint Rater Existing Home Multifamily Rater,,https://bedes.lbl.gov/node/b2f332ce-11e4-4cd2-b380-27c1067ffe34,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85135
Existing Building Commissioning Professional (EBCP),77375,50f57826-bc56-4d91-a5c9-f3d4534bbe61,Existing Building Commissioning Professional (EBCP),,https://bedes.lbl.gov/node/50f57826-bc56-4d91-a5c9-f3d4534bbe61,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85135
Energy Management Association (EMA): Energy Management Professional (EMP),77374,,,,,,,85135
Department of Buildings (DOB) Approved Agent,77373,529af453-0856-4fdd-a3c7-0afdbeb076cc,Department of Buildings (DOB) Approved Agent,,https://bedes.lbl.gov/node/529af453-0856-4fdd-a3c7-0afdbeb076cc,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85135
Commissioning Process Management Professional (CPMP),77372,97eba195-57c4-4754-88b9-76fddef36e65,Commissioning Process Management Professional (CPMP),,https://bedes.lbl.gov/node/97eba195-57c4-4754-88b9-76fddef36e65,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85135
Certified Commissioning Professional (CCP),77371,6e865baa-695e-4d3c-bbee-97204cb931d4,Certified Commissioning Professional (CCP),,https://bedes.lbl.gov/node/6e865baa-695e-4d3c-bbee-97204cb931d4,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85135
Building Performance Institute (BPI): Multifamily Building Analyst,77370,,,,,,,85135
Building Performance Institute (BPI): Building Analyst (BA),77369,,,,,,,85135
Building Performance Institute (BPI): Advanced Home Energy Professional - Retrofit Installer (HEP-RI),77368,,,,,,,85135
Building Performance Institute (BPI): Advanced Home Energy Professional - Quality Control Inspector (HEP-QCI),77367,,,,,,,85135
Building Performance Institute (BPI): Advanced Home Energy Professional - Energy Auditor (HEP-EA),77366,,,,,,,85135
Building Performance Institute (BPI): Advanced Home Energy Professional - Crew Leader (HEP-CL),77365,,,,,,,85135
Building Performance Institute (BPI): Advanced Home Energy Professional (HEP),77364,,,,,,,85135
Building Performance Institute (BPI) Certification,77363,4dbec78e-55a8-41cf-977d-cb3240f64f6b,Building Performance Institute (BPI) Certification,,https://bedes.lbl.gov/node/4dbec78e-55a8-41cf-977d-cb3240f64f6b,6e37f128-742a-41e1-94d5-cb490a5071d3,1.0,85135
Building Owners and Managers Institute (BOMI) International - System Maintenance Technician (SMT),77362,,,,,,,85135
Building Owners and Managers Institute (BOMI) International - System Maintenance Administrator (SMA),77361,,,,,,,85135
Current day,77214,8f8d0b93-6227-4516-b3d1-43d8da26dbeb,Current day,,https://bedes.lbl.gov/node/8f8d0b93-6227-4516-b3d1-43d8da26dbeb,088f739c-434d-4c8f-a6c6-ee47b237dd01,1.0,85009
Billed to date,77213,,,,,,,85009
Current billing period,77212,b38e5912-4020-40c5-9664-b1ded9cff7ab,Current billing period,,https://bedes.lbl.gov/node/b38e5912-4020-40c5-9664-b1ded9cff7ab,088f739c-434d-4c8f-a6c6-ee47b237dd01,1.0,85009
Additional to last billing period,77211,8352647f-b1c4-40e6-b379-738ffc60fe7d,Additional to last billing period,Since the last referenced billing period,https://bedes.lbl.gov/node/8352647f-b1c4-40e6-b379-738ffc60fe7d,088f739c-434d-4c8f-a6c6-ee47b237dd01,1.0,85009
Last billing period,77210,00f6c771-e910-45c9-ab2c-7325f51021a1,Last billing period,,https://bedes.lbl.gov/node/00f6c771-e910-45c9-ab2c-7325f51021a1,088f739c-434d-4c8f-a6c6-ee47b237dd01,1.0,85009
Design Target,77209,,,,,,,85009
Target,77208,5cc35027-fa60-4d85-bf32-3e5b7b158078,Target,Intended to serve as a reference for comparing the actual value and to track progress,https://bedes.lbl.gov/node/5cc35027-fa60-4d85-bf32-3e5b7b158078,088f739c-434d-4c8f-a6c6-ee47b237dd01,1.0,85009
Current,77207,773b8e11-19af-45e5-99a5-b6df33eaf206,Current,,https://bedes.lbl.gov/node/773b8e11-19af-45e5-99a5-b6df33eaf206,6db19c48-1858-4b3c-a00b-fb4b351cae1d,1.0,85009
Baseline,77206,7d498101-95ad-445c-9def-4cb7b7b80210,Baseline,Representing specified reference conditions for comparison with alternative design conditions,https://bedes.lbl.gov/node/7d498101-95ad-445c-9def-4cb7b7b80210,088f739c-434d-4c8f-a6c6-ee47b237dd01,1.0,85009
Post retrofit,77205,6164209e-205b-4e3c-a5e0-6b37030c1fa1,Post retrofit,Representing conditions after implementing resource impacting changes,https://bedes.lbl.gov/node/6164209e-205b-4e3c-a5e0-6b37030c1fa1,088f739c-434d-4c8f-a6c6-ee47b237dd01,1.0,85009
Pre retrofit,77204,186d640a-28be-4182-8df3-df3048e46da9,Pre retrofit,Representing conditions prior to making any resource impacting changes,https://bedes.lbl.gov/node/186d640a-28be-4182-8df3-df3048e46da9,088f739c-434d-4c8f-a6c6-ee47b237dd01,1.0,85009
On site generation,77203,,,,,,,85008
Pool heating,77202,0b5b774b-81c0-452b-8940-81a5f032325c,Pool heating,,https://bedes.lbl.gov/node/0b5b774b-81c0-452b-8940-81a5f032325c,af5347a6-34a5-4c9c-aa98-ff257a3b90e3,1.0,85008
Laundry,77201,bf05c3c9-81b4-4fb9-92e2-3ba6b6cb7624,Laundry,,https://bedes.lbl.gov/node/bf05c3c9-81b4-4fb9-92e2-3ba6b6cb7624,e554b6e8-b2c1-4a66-8fd4-12017b04d550,1.0,85008
Dishwasher,77200,87cf90f2-6628-4126-9edd-b1777b0d03a3,Dishwasher,,https://bedes.lbl.gov/node/87cf90f2-6628-4126-9edd-b1777b0d03a3,e554b6e8-b2c1-4a66-8fd4-12017b04d550,1.0,85008
Cooking,77199,f3bfd18e-dc55-4042-9d7c-28f21155d2b0,Cooking,,https://bedes.lbl.gov/node/f3bfd18e-dc55-4042-9d7c-28f21155d2b0,e554b6e8-b2c1-4a66-8fd4-12017b04d550,1.0,85008
Refrigeration,77198,ec952300-4a0d-490f-8015-0f8d0519902a,Refrigeration,,https://bedes.lbl.gov/node/ec952300-4a0d-490f-8015-0f8d0519902a,51fa4451-d4d8-44ea-8780-f3619027a281,1.0,85008
Domestic hot water,77197,5c5a8ce4-c447-4bb1-bda3-3e3933d6a5be,Domestic hot water,,https://bedes.lbl.gov/node/5c5a8ce4-c447-4bb1-bda3-3e3933d6a5be,e554b6e8-b2c1-4a66-8fd4-12017b04d550,1.0,85008
Conveyance,77196,86b7c92c-a77d-4a85-af4e-2c6e39e1b204,Conveyance,,https://bedes.lbl.gov/node/86b7c92c-a77d-4a85-af4e-2c6e39e1b204,63b07bdd-e0de-4af8-b6f7-682ac127a9b2,1.0,85008
Process load,77195,d303edaa-1e39-4d35-83d8-1e8a6bf70105,Process load,,https://bedes.lbl.gov/node/d303edaa-1e39-4d35-83d8-1e8a6bf70105,63b07bdd-e0de-4af8-b6f7-682ac127a9b2,1.0,85008
Plug load,77194,35b698ab-90cc-4c92-8186-349149a5e940,Plug load,,https://bedes.lbl.gov/node/35b698ab-90cc-4c92-8186-349149a5e940,51fa4451-d4d8-44ea-8780-f3619027a281,1.0,85008
Plug in electric vehicle,77193,6f7f266c-48c1-4ee2-8935-c9e1881b951d,Plug in electric vehicle,,https://bedes.lbl.gov/node/6f7f266c-48c1-4ee2-8935-c9e1881b951d,af5347a6-34a5-4c9c-aa98-ff257a3b90e3,1.0,85008
IT equipment,77192,db991096-0469-4cba-9a52-dddd8254d6b7,IT equipment,,https://bedes.lbl.gov/node/db991096-0469-4cba-9a52-dddd8254d6b7,af5347a6-34a5-4c9c-aa98-ff257a3b90e3,1.0,85008
