attribute_name,transformed_name,attribute_id,attribute_path,bedes_content_uuid,bedes_term,bedes_category,bedes_definition,bedes_url,distance,match_type,matched_to_term,term_or_lo,matched_term_URL,matched_to_word,matched_word_example_URL,unmatched_words
Side,Side,6637,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Sides.Side,959cbc7e-5ded-498f-8b7f-d43604c16e2b,Side,,Common unit abbreviation: Side,https://bedes.lbl.gov/node/959cbc7e-5ded-498f-8b7f-d43604c16e2b,1.0,Term-to-List-Option Match,,,,,,
SideNumber,Side Number,6638,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Sides.Side.SideNumber,,,,,,,"Words: Term, Word",Side,List-Option,https://bedes.lbl.gov/node/959cbc7e-5ded-498f-8b7f-d43604c16e2b,Number,https://bedes.lbl.gov/node/a2330c7a-2740-43c2-8296-5a02c610bd64,
SideLength,Side Length,6639,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Sides.Side.SideLength,,,,,,,Words: all Term,"Side,  Length","List-Option,  Term","https://bedes.lbl.gov/node/959cbc7e-5ded-498f-8b7f-d43604c16e2b, https://bedes.lbl.gov/node/c2ce3a65-5b45-4888-a52b-68cbdd8f2337",,,
WallID,Wall Identifier,6640,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Sides.Side.WallID,,,,,,,Words: all Term,"Wall,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/c0dd2004-2776-4940-8750-40bd4aa384cd, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,
WallArea,Wall Area,6641,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Sides.Side.WallID.WallArea,,,,,,,Words: all Term,"Wall,  Area","List-Option,  Term","https://bedes.lbl.gov/node/c0dd2004-2776-4940-8750-40bd4aa384cd, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
WindowID,Window Identifier,6642,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Sides.Side.WindowID,,,,,,,Words: all Term,"Window,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/934211b1-a905-4db1-84af-6ce114f151aa, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,
FenestrationArea,Fenestration Area,6643,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Sides.Side.WindowID.FenestrationArea,,,,,,,Words: all Term,"Fenestration,  Area","Term,  Term","https://bedes.lbl.gov/node/72b5b341-ba65-447b-a827-dd8b954db234, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
WindowToWallRatio,Window To Wall Ratio,6644,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Sides.Side.WindowID.WindowToWallRatio,386c6359-a381-4dbf-b2e0-c72069f7843c,Window To Wall Ratio,Envelope,"Ratio of total window area to total wall area, where the total wall area is calculated using the floor to floor height, rather than the floor to ceiling height.",https://bedes.lbl.gov/node/386c6359-a381-4dbf-b2e0-c72069f7843c,1.0,Term-to-Term Match,,,,,,
PercentOfWindowAreaShaded,Percent Of Window Area Shaded,6645,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Sides.Side.WindowID.PercentOfWindowAreaShaded,,,,,,,"Words: Term, Word","Percent,  Window,  Area","List-Option,  List-Option,  Term","https://bedes.lbl.gov/node/89c7adf4-76b6-4b05-8580-ba19cd5b5631, https://bedes.lbl.gov/node/934211b1-a905-4db1-84af-6ce114f151aa, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731","Of,  Shaded","https://bedes.lbl.gov/node/3d8f4d75-8578-46ef-8d4c-e94b00be54fa, https://bedes.lbl.gov/node/977866c8-e6d9-49e2-89dc-20a02aff5f76",
DoorID,Door Identifier,6646,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Sides.Side.DoorID,,,,,,,Words: all Term,"Door,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/30a439aa-8099-4320-8cb6-5c490d09204d, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,
FenestrationArea,Fenestration Area,6647,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Sides.Side.DoorID.FenestrationArea,,,,,,,Words: all Term,"Fenestration,  Area","Term,  Term","https://bedes.lbl.gov/node/72b5b341-ba65-447b-a827-dd8b954db234, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
ThermalZoneIDs,Thermal Zone Identifier,6648,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Sides.Side.ThermalZoneIDs,,,,,,,Words: all Term,"Thermal Zone,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/adfdd485-010a-478c-afe3-e31e6f5d5fe0, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,
ThermalZoneID,Thermal Zone Identifier,6649,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Sides.Side.ThermalZoneIDs.ThermalZoneID,,,,,,,Words: all Term,"Thermal Zone,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/adfdd485-010a-478c-afe3-e31e6f5d5fe0, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,
Roofs,Roofs,6650,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Roofs,,,,,,,Words: all Term,Roofs,List-Option,https://bedes.lbl.gov/node/2d577d84-1a1d-420e-b827-b7fb8b6d645a,,,
Roof,Roof,6651,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Roofs.Roof,fe6a5ef0-9365-4932-bed7-eb0ca9df5c0b,Roof,,Makes up the top exterior boundary of the premises envelope.  It is generally horizontal or sloped less than 60 degrees from horizontal. Represents the complete roof construction.,https://bedes.lbl.gov/node/fe6a5ef0-9365-4932-bed7-eb0ca9df5c0b,1.0,Term-to-List-Option Match,,,,,,
RoofID,Roof Identifier,6652,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Roofs.Roof.RoofID,,,,,,,Words: all Term,"Roof,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/2d577d84-1a1d-420e-b827-b7fb8b6d645a, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,
RoofArea,Roof Area,6653,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Roofs.Roof.RoofID.RoofArea,,,,,,,Words: all Term,"Roof,  Area","List-Option,  Term","https://bedes.lbl.gov/node/2d577d84-1a1d-420e-b827-b7fb8b6d645a, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
RoofInsulatedArea,Roof Insulated Area,6654,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Roofs.Roof.RoofID.RoofInsulatedArea,,,,,,,Words: all Term,"Roof,  Insulated,  Area","List-Option,  List-Option,  Term","https://bedes.lbl.gov/node/2d577d84-1a1d-420e-b827-b7fb8b6d645a, https://bedes.lbl.gov/node/b1423e6c-121e-4fbd-8278-ffda9dd05c01, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
RoofCondition,Roof Condition,6655,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Roofs.Roof.RoofID.RoofCondition,,,,,,,Words: all Term,"Roof,  Condition","List-Option,  Term","https://bedes.lbl.gov/node/2d577d84-1a1d-420e-b827-b7fb8b6d645a, https://bedes.lbl.gov/node/c38f9cc1-b4fe-459f-a194-41188cc02e89",,,
SkylightIDs,Skylight Identifier,6656,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Roofs.Roof.RoofID.SkylightIDs,,,,,,,Words: all Term,"Skylight,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/7550475d-8445-4497-9bfb-fd47e7b32d43, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,
SkylightID,Skylight Identifier,6657,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Roofs.Roof.RoofID.SkylightIDs.SkylightID,,,,,,,Words: all Term,"Skylight,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/7550475d-8445-4497-9bfb-fd47e7b32d43, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,
PercentSkylightArea,Percent Skylight Area,6658,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Roofs.Roof.RoofID.SkylightIDs.SkylightID.PercentSkylightArea,1cc713a8-83d7-420a-9438-34d94b36f8e2,Percent Skylight Area,Envelope,The percent of the skylight area relative to the roof area.,https://bedes.lbl.gov/node/1cc713a8-83d7-420a-9438-34d94b36f8e2,1.0,Term-to-Term Match,,,,,,
Ceilings,Ceilings,6659,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Ceilings,,,,,,,Words: all Term,Ceilings,List-Option,https://bedes.lbl.gov/node/a5211197-7523-4649-932d-f67b64e6c9f2,,,
Ceiling,Ceiling,6660,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Ceilings.Ceiling,a5211197-7523-4649-932d-f67b64e6c9f2,Ceiling,,A finished construction under the roof or adjacent floor,https://bedes.lbl.gov/node/a5211197-7523-4649-932d-f67b64e6c9f2,1.0,Term-to-List-Option Match,,,,,,
CeilingID,Ceiling Identifier,6661,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Ceilings.Ceiling.CeilingID,,,,,,,Words: all Term,"Ceiling,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/a5211197-7523-4649-932d-f67b64e6c9f2, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,
CeilingArea,Ceiling Area,6662,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Ceilings.Ceiling.CeilingID.CeilingArea,,,,,,,Words: all Term,"Ceiling,  Area","List-Option,  Term","https://bedes.lbl.gov/node/a5211197-7523-4649-932d-f67b64e6c9f2, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
CeilingInsulatedArea,Ceiling Insulated Area,6663,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Ceilings.Ceiling.CeilingID.CeilingInsulatedArea,,,,,,,Words: all Term,"Ceiling,  Insulated,  Area","List-Option,  List-Option,  Term","https://bedes.lbl.gov/node/a5211197-7523-4649-932d-f67b64e6c9f2, https://bedes.lbl.gov/node/b1423e6c-121e-4fbd-8278-ffda9dd05c01, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
ThermalZoneIDs,Thermal Zone Identifier,6664,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Ceilings.Ceiling.CeilingID.ThermalZoneIDs,,,,,,,Words: all Term,"Thermal Zone,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/adfdd485-010a-478c-afe3-e31e6f5d5fe0, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,
ThermalZoneID,Thermal Zone Identifier,6665,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Ceilings.Ceiling.CeilingID.ThermalZoneIDs.ThermalZoneID,,,,,,,Words: all Term,"Thermal Zone,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/adfdd485-010a-478c-afe3-e31e6f5d5fe0, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,
SpaceIDs,Space Identifier,6666,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Ceilings.Ceiling.CeilingID.SpaceIDs,,,,,,,Words: all Term,"Space,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/1656d1aa-d0e0-4486-9875-8cc080996256, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,
SpaceID,Space Identifier,6667,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Ceilings.Ceiling.CeilingID.SpaceIDs.SpaceID,,,,,,,Words: all Term,"Space,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/1656d1aa-d0e0-4486-9875-8cc080996256, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,
ExteriorFloors,Exterior Floors,6668,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.ExteriorFloors,,,,,,,Words: all Term,"Exterior,  Floors","List-Option,  List-Option","https://bedes.lbl.gov/node/4c4b6f76-164d-43ff-9b15-593283074f6c, https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56",,,
ExteriorFloor,Exterior Floor,6669,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.ExteriorFloors.ExteriorFloor,,,,,,,Words: all Term,"Exterior,  Floor","List-Option,  List-Option","https://bedes.lbl.gov/node/4c4b6f76-164d-43ff-9b15-593283074f6c, https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56",,,
ExteriorFloorID,Exterior Floor Identifier,6670,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.ExteriorFloors.ExteriorFloor.ExteriorFloorID,,,,,,,Words: all Term,"Exterior,  Floor,  Identifier","List-Option,  List-Option,  Term","https://bedes.lbl.gov/node/4c4b6f76-164d-43ff-9b15-593283074f6c, https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,
ExteriorFloorArea,Exterior Floor Area,6671,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.ExteriorFloors.ExteriorFloor.ExteriorFloorID.ExteriorFloorArea,,,,,,,Words: all Term,"Exterior,  Floor,  Area","List-Option,  List-Option,  Term","https://bedes.lbl.gov/node/4c4b6f76-164d-43ff-9b15-593283074f6c, https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731",,,
ThermalZoneIDs,Thermal Zone Identifier,6672,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.ExteriorFloors.ExteriorFloor.ExteriorFloorID.ThermalZoneIDs,,,,,,,Words: all Term,"Thermal Zone,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/adfdd485-010a-478c-afe3-e31e6f5d5fe0, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,
ThermalZoneID,Thermal Zone Identifier,6673,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.ExteriorFloors.ExteriorFloor.ExteriorFloorID.ThermalZoneIDs.ThermalZoneID,,,,,,,Words: all Term,"Thermal Zone,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/adfdd485-010a-478c-afe3-e31e6f5d5fe0, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,
SpaceIDs,Space Identifier,6674,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.ExteriorFloors.ExteriorFloor.ExteriorFloorID.SpaceIDs,,,,,,,Words: all Term,"Space,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/1656d1aa-d0e0-4486-9875-8cc080996256, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,
SpaceID,Space Identifier,6675,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.ExteriorFloors.ExteriorFloor.ExteriorFloorID.SpaceIDs.SpaceID,,,,,,,Words: all Term,"Space,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/1656d1aa-d0e0-4486-9875-8cc080996256, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,
Foundations,Foundations,6676,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Foundations,,,,,,,Words: all Word,,,,Foundations,https://bedes.lbl.gov/node/141a6da0-e9ba-48e5-906d-4481652de010,
Foundation,Foundation,6677,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Foundations.Foundation,,,,,,,Words: all Word,,,,Foundation,https://bedes.lbl.gov/node/141a6da0-e9ba-48e5-906d-4481652de010,
FoundationID,Foundation Identifier,6678,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Foundations.Foundation.FoundationID,,,,,,,"Words: Term, Word",Identifier,Term,https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83,Foundation,https://bedes.lbl.gov/node/141a6da0-e9ba-48e5-906d-4481652de010,
FoundationArea,Foundation Area,6679,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Foundations.Foundation.FoundationID.FoundationArea,,,,,,,"Words: Term, Word",Area,Term,https://bedes.lbl.gov/node/09d61aee-b740-4655-8a5c-75ccf98d3731,Foundation,https://bedes.lbl.gov/node/141a6da0-e9ba-48e5-906d-4481652de010,
ThermalZoneIDs,Thermal Zone Identifier,6680,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Foundations.Foundation.FoundationID.ThermalZoneIDs,,,,,,,Words: all Term,"Thermal Zone,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/adfdd485-010a-478c-afe3-e31e6f5d5fe0, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,
ThermalZoneID,Thermal Zone Identifier,6681,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Foundations.Foundation.FoundationID.ThermalZoneIDs.ThermalZoneID,,,,,,,Words: all Term,"Thermal Zone,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/adfdd485-010a-478c-afe3-e31e6f5d5fe0, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,
SpaceIDs,Space Identifier,6682,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Foundations.Foundation.FoundationID.SpaceIDs,,,,,,,Words: all Term,"Space,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/1656d1aa-d0e0-4486-9875-8cc080996256, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,
SpaceID,Space Identifier,6683,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.Foundations.Foundation.FoundationID.SpaceIDs.SpaceID,,,,,,,Words: all Term,"Space,  Identifier","List-Option,  Term","https://bedes.lbl.gov/node/1656d1aa-d0e0-4486-9875-8cc080996256, https://bedes.lbl.gov/node/fb871c36-a226-4297-b674-319455f05f83",,,
XOffset,X Offset,6684,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.XOffset,,,,,,,Words: all Term,"X,  Offset","List-Option,  Term","https://bedes.lbl.gov/node/d77b90de-1176-4d5a-a3e2-d9c0586219d9, https://bedes.lbl.gov/node/25b148b0-fd4e-4aac-8a5d-01c69b79d49f",,,
YOffset,Y Offset,6685,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.YOffset,,,,,,,Words: all Term,"Y,  Offset","List-Option,  Term","https://bedes.lbl.gov/node/2cbffad7-2f76-4855-afe7-042847445f34, https://bedes.lbl.gov/node/25b148b0-fd4e-4aac-8a5d-01c69b79d49f",,,
ZOffset,Z Offset,6686,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.ZOffset,,,,,,,Words: all Term,"Z,  Offset","List-Option,  Term","https://bedes.lbl.gov/node/09015372-17d9-41cb-9e82-aae49794f061, https://bedes.lbl.gov/node/25b148b0-fd4e-4aac-8a5d-01c69b79d49f",,,
FloorsAboveGrade,Floors Above Grade,6687,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.FloorsAboveGrade,,,,,,,Words: all Term,"Above Grade,  Floors","List-Option,  List-Option","https://bedes.lbl.gov/node/327e74b4-4434-4e8c-8499-2d0c0c17b8b0, https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56",,,
FloorsBelowGrade,Floors Below Grade,6688,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.FloorsBelowGrade,,,,,,,Words: all Term,"Below Grade,  Floors","List-Option,  List-Option","https://bedes.lbl.gov/node/3dcf123c-d433-4cb7-98b5-b824d2872ff0, https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56",,,
FloorsPartiallyBelowGrade,Floors Partially Below Grade,6689,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.FloorsPartiallyBelowGrade,,,,,,,Words: all Term,"Partially Below Grade,  Floors","List-Option,  List-Option","https://bedes.lbl.gov/node/dca99e50-c49b-4538-8c8b-4e3742513f67, https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56",,,
FloorToFloorHeight,To Floor Height,6690,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.FloorToFloorHeight,,,,,,,"Words: Term, Word","Floor,  Height","List-Option,  Term","https://bedes.lbl.gov/node/ad1928cc-d319-4ac5-8a48-d626afeb8e56, https://bedes.lbl.gov/node/1ec70a6b-70cf-45f5-85ee-3c77476d3451",To,https://bedes.lbl.gov/node/d37a9012-13cb-4cf5-8a8f-77d7f924643e,
FloorToCeilingHeight,Floor To Ceiling Height,6691,BuildingSync.Facilities.Facility.Sites.Site.Buildings.Building.Sections.Section.FloorToCeilingHeight,715c099e-ad33-4b40-a5ed-07fe137b4ce8,Floor to ceiling height,,Floor height is measured from the top of the floor to the surface of the ceiling.,https://bedes.lbl.gov/node/715c099e-ad33-4b40-a5ed-07fe137b4ce8,1.0,Term-to-List-Option Match,,,,,,
